case ,event,time
70,c,2010/11/9 20:04
70,d,2010/11/9 20:05
70,e,2010/11/9 20:06
70,h,2010/11/9 20:07
79,a,2010/11/9 20:03
79,c,2010/11/9 20:04
79,d,2010/11/9 20:05
79,e,2010/11/9 20:06
79,h,2010/11/9 20:07
78,a,2010/11/9 20:03
78,c,2010/11/9 20:04
78,d,2010/11/9 20:05
78,e,2010/11/9 20:06
78,h,2010/11/9 20:07
77,a,2010/11/9 20:03
77,c,2010/11/9 20:04
77,d,2010/11/9 20:05
77,e,2010/11/9 20:06
77,h,2010/11/9 20:07
76,a,2010/11/9 20:03
76,c,2010/11/9 20:04
76,d,2010/11/9 20:05
76,e,2010/11/9 20:06
76,h,2010/11/9 20:07
75,a,2010/11/9 20:03
75,c,2010/11/9 20:04
75,d,2010/11/9 20:05
75,e,2010/11/9 20:06
75,h,2010/11/9 20:07
Case4.60,a,2010/11/9 20:03
Case4.60,b,2010/11/9 20:04
Case4.60,d,2010/11/9 20:05
Case4.60,e,2010/11/9 20:06
Case4.60,h,2010/11/9 20:07
Case4.62,a,2010/11/9 20:03
Case4.62,b,2010/11/9 20:04
Case4.62,d,2010/11/9 20:05
Case4.62,e,2010/11/9 20:06
Case4.62,h,2010/11/9 20:07
Case4.61,a,2010/11/9 20:03
Case4.61,b,2010/11/9 20:04
Case4.61,d,2010/11/9 20:05
Case4.61,e,2010/11/9 20:06
Case4.61,h,2010/11/9 20:07
Case6.12,a,2010/11/9 20:03
Case6.12,d,2010/11/9 20:04
Case6.12,c,2010/11/9 20:05
Case6.12,e,2010/11/9 20:06
Case6.12,g,2010/11/9 20:07
Case4.64,a,2010/11/9 20:03
Case4.64,b,2010/11/9 20:04
Case4.64,d,2010/11/9 20:05
Case4.64,e,2010/11/9 20:06
Case4.64,h,2010/11/9 20:07
Case6.13,a,2010/11/9 20:03
Case6.13,d,2010/11/9 20:04
Case6.13,c,2010/11/9 20:05
Case6.13,e,2010/11/9 20:06
Case6.13,g,2010/11/9 20:07
Case4.63,a,2010/11/9 20:03
Case4.63,b,2010/11/9 20:04
Case4.63,d,2010/11/9 20:05
Case4.63,e,2010/11/9 20:06
Case4.63,h,2010/11/9 20:07
Case6.10,a,2010/11/9 20:03
Case6.10,d,2010/11/9 20:04
Case6.10,c,2010/11/9 20:05
Case6.10,e,2010/11/9 20:06
Case6.10,g,2010/11/9 20:07
Case4.66,a,2010/11/9 20:03
Case4.66,b,2010/11/9 20:04
Case4.66,d,2010/11/9 20:05
Case4.66,e,2010/11/9 20:06
Case4.66,h,2010/11/9 20:07
Case6.11,a,2010/11/9 20:03
Case6.11,d,2010/11/9 20:04
Case6.11,c,2010/11/9 20:05
Case6.11,e,2010/11/9 20:06
Case6.11,g,2010/11/9 20:07
Case4.65,a,2010/11/9 20:03
Case4.65,b,2010/11/9 20:04
Case4.65,d,2010/11/9 20:05
Case4.65,e,2010/11/9 20:06
Case4.65,h,2010/11/9 20:07
Case6.16,a,2010/11/9 20:03
Case6.16,d,2010/11/9 20:04
Case6.16,c,2010/11/9 20:05
Case6.16,e,2010/11/9 20:06
Case6.16,g,2010/11/9 20:07
Case4.68,a,2010/11/9 20:03
Case4.68,b,2010/11/9 20:04
Case4.68,d,2010/11/9 20:05
Case4.68,e,2010/11/9 20:06
Case4.68,h,2010/11/9 20:07
Case6.17,a,2010/11/9 20:03
Case6.17,d,2010/11/9 20:04
Case6.17,c,2010/11/9 20:05
Case6.17,e,2010/11/9 20:06
Case6.17,g,2010/11/9 20:07
Case4.67,a,2010/11/9 20:03
Case4.67,b,2010/11/9 20:04
Case4.67,d,2010/11/9 20:05
Case4.67,e,2010/11/9 20:06
Case4.67,h,2010/11/9 20:07
Case6.14,a,2010/11/9 20:03
Case6.14,d,2010/11/9 20:04
Case6.14,c,2010/11/9 20:05
Case6.14,e,2010/11/9 20:06
Case6.14,g,2010/11/9 20:07
Case6.15,a,2010/11/9 20:03
Case6.15,d,2010/11/9 20:04
Case6.15,c,2010/11/9 20:05
Case6.15,e,2010/11/9 20:06
Case6.15,g,2010/11/9 20:07
Case4.69,a,2010/11/9 20:03
Case4.69,b,2010/11/9 20:04
Case4.69,d,2010/11/9 20:05
Case4.69,e,2010/11/9 20:06
Case4.69,h,2010/11/9 20:07
Case6.18,a,2010/11/9 20:03
Case6.18,d,2010/11/9 20:04
Case6.18,c,2010/11/9 20:05
Case6.18,e,2010/11/9 20:06
Case6.18,g,2010/11/9 20:07
Case6.19,a,2010/11/9 20:03
Case6.19,d,2010/11/9 20:04
Case6.19,c,2010/11/9 20:05
Case6.19,e,2010/11/9 20:06
Case6.19,g,2010/11/9 20:07
61,a,2010/11/9 20:03
61,c,2010/11/9 20:04
61,d,2010/11/9 20:05
61,e,2010/11/9 20:06
61,h,2010/11/9 20:07
60,a,2010/11/9 20:03
60,c,2010/11/9 20:04
60,d,2010/11/9 20:05
60,e,2010/11/9 20:06
60,h,2010/11/9 20:07
63,a,2010/11/9 20:03
63,c,2010/11/9 20:04
63,d,2010/11/9 20:05
63,e,2010/11/9 20:06
63,h,2010/11/9 20:07
62,a,2010/11/9 20:03
62,c,2010/11/9 20:04
62,d,2010/11/9 20:05
62,e,2010/11/9 20:06
62,h,2010/11/9 20:07
65,a,2010/11/9 20:03
65,c,2010/11/9 20:04
65,d,2010/11/9 20:05
65,e,2010/11/9 20:06
65,h,2010/11/9 20:07
64,a,2010/11/9 20:03
64,c,2010/11/9 20:04
64,d,2010/11/9 20:05
64,e,2010/11/9 20:06
64,h,2010/11/9 20:07
67,a,2010/11/9 20:03
67,c,2010/11/9 20:04
67,d,2010/11/9 20:05
67,e,2010/11/9 20:06
67,h,2010/11/9 20:07
66,a,2010/11/9 20:03
66,c,2010/11/9 20:04
66,d,2010/11/9 20:05
66,e,2010/11/9 20:06
66,h,2010/11/9 20:07
69,a,2010/11/9 20:03
69,c,2010/11/9 20:04
69,d,2010/11/9 20:05
69,e,2010/11/9 20:06
69,h,2010/11/9 20:07
68,a,2010/11/9 20:03
68,c,2010/11/9 20:04
68,d,2010/11/9 20:05
68,e,2010/11/9 20:06
68,h,2010/11/9 20:07
Case4.55,a,2010/11/9 20:03
Case4.55,b,2010/11/9 20:04
Case4.55,d,2010/11/9 20:05
Case4.55,e,2010/11/9 20:06
Case4.55,h,2010/11/9 20:07
Case4.54,a,2010/11/9 20:03
Case4.54,b,2010/11/9 20:04
Case4.54,d,2010/11/9 20:05
Case4.54,e,2010/11/9 20:06
Case4.54,h,2010/11/9 20:07
Case4.53,a,2010/11/9 20:03
Case4.53,b,2010/11/9 20:04
Case4.53,d,2010/11/9 20:05
Case4.53,e,2010/11/9 20:06
Case4.53,h,2010/11/9 20:07
Case4.52,a,2010/11/9 20:03
Case4.52,b,2010/11/9 20:04
Case4.52,d,2010/11/9 20:05
Case4.52,e,2010/11/9 20:06
Case4.52,h,2010/11/9 20:07
Case4.51,a,2010/11/9 20:03
Case4.51,b,2010/11/9 20:04
Case4.51,d,2010/11/9 20:05
Case4.51,e,2010/11/9 20:06
Case4.51,h,2010/11/9 20:07
Case4.50,a,2010/11/9 20:03
Case4.50,b,2010/11/9 20:04
Case4.50,d,2010/11/9 20:05
Case4.50,e,2010/11/9 20:06
Case4.50,h,2010/11/9 20:07
Case4.59,a,2010/11/9 20:03
Case4.59,b,2010/11/9 20:04
Case4.59,d,2010/11/9 20:05
Case4.59,e,2010/11/9 20:06
Case4.59,h,2010/11/9 20:07
Case4.58,a,2010/11/9 20:03
Case4.58,b,2010/11/9 20:04
Case4.58,d,2010/11/9 20:05
Case4.58,e,2010/11/9 20:06
Case4.58,h,2010/11/9 20:07
Case4.57,a,2010/11/9 20:03
Case4.57,b,2010/11/9 20:04
Case4.57,d,2010/11/9 20:05
Case4.57,e,2010/11/9 20:06
Case4.57,h,2010/11/9 20:07
Case4.56,a,2010/11/9 20:03
Case4.56,b,2010/11/9 20:04
Case4.56,d,2010/11/9 20:05
Case4.56,e,2010/11/9 20:06
Case4.56,h,2010/11/9 20:07
52,a,2010/11/9 20:03
52,c,2010/11/9 20:04
52,d,2010/11/9 20:05
52,e,2010/11/9 20:06
52,h,2010/11/9 20:07
51,a,2010/11/9 20:03
51,c,2010/11/9 20:04
51,d,2010/11/9 20:05
51,e,2010/11/9 20:06
51,h,2010/11/9 20:07
50,a,2010/11/9 20:03
50,c,2010/11/9 20:04
50,d,2010/11/9 20:05
50,e,2010/11/9 20:06
50,h,2010/11/9 20:07
56,a,2010/11/9 20:03
56,c,2010/11/9 20:04
56,d,2010/11/9 20:05
56,e,2010/11/9 20:06
56,h,2010/11/9 20:07
55,a,2010/11/9 20:03
55,c,2010/11/9 20:04
55,d,2010/11/9 20:05
55,e,2010/11/9 20:06
55,h,2010/11/9 20:07
54,a,2010/11/9 20:03
54,c,2010/11/9 20:04
54,d,2010/11/9 20:05
54,e,2010/11/9 20:06
54,h,2010/11/9 20:07
53,a,2010/11/9 20:03
53,c,2010/11/9 20:04
53,d,2010/11/9 20:05
53,e,2010/11/9 20:06
53,h,2010/11/9 20:07
59,a,2010/11/9 20:03
59,c,2010/11/9 20:04
59,d,2010/11/9 20:05
59,e,2010/11/9 20:06
59,h,2010/11/9 20:07
58,a,2010/11/9 20:03
58,c,2010/11/9 20:04
58,d,2010/11/9 20:05
58,e,2010/11/9 20:06
58,h,2010/11/9 20:07
57,a,2010/11/9 20:03
57,c,2010/11/9 20:04
57,d,2010/11/9 20:05
57,e,2010/11/9 20:06
57,h,2010/11/9 20:07
Case4.42,a,2010/11/9 20:03
Case4.42,b,2010/11/9 20:04
Case4.42,d,2010/11/9 20:05
Case4.42,e,2010/11/9 20:06
Case4.42,h,2010/11/9 20:07
Case4.41,a,2010/11/9 20:03
Case4.41,b,2010/11/9 20:04
Case4.41,d,2010/11/9 20:05
Case4.41,e,2010/11/9 20:06
Case4.41,h,2010/11/9 20:07
Case4.44,a,2010/11/9 20:03
Case4.44,b,2010/11/9 20:04
Case4.44,d,2010/11/9 20:05
Case4.44,e,2010/11/9 20:06
Case4.44,h,2010/11/9 20:07
Case4.43,a,2010/11/9 20:03
Case4.43,b,2010/11/9 20:04
Case4.43,d,2010/11/9 20:05
Case4.43,e,2010/11/9 20:06
Case4.43,h,2010/11/9 20:07
Case4.40,a,2010/11/9 20:03
Case4.40,b,2010/11/9 20:04
Case4.40,d,2010/11/9 20:05
Case4.40,e,2010/11/9 20:06
Case4.40,h,2010/11/9 20:07
Case4.49,a,2010/11/9 20:03
Case4.49,b,2010/11/9 20:04
Case4.49,d,2010/11/9 20:05
Case4.49,e,2010/11/9 20:06
Case4.49,h,2010/11/9 20:07
Case4.46,a,2010/11/9 20:03
Case4.46,b,2010/11/9 20:04
Case4.46,d,2010/11/9 20:05
Case4.46,e,2010/11/9 20:06
Case4.46,h,2010/11/9 20:07
Case4.45,a,2010/11/9 20:03
Case4.45,b,2010/11/9 20:04
Case4.45,d,2010/11/9 20:05
Case4.45,e,2010/11/9 20:06
Case4.45,h,2010/11/9 20:07
Case4.48,a,2010/11/9 20:03
Case4.48,b,2010/11/9 20:04
Case4.48,d,2010/11/9 20:05
Case4.48,e,2010/11/9 20:06
Case4.48,h,2010/11/9 20:07
Case4.47,a,2010/11/9 20:03
Case4.47,b,2010/11/9 20:04
Case4.47,d,2010/11/9 20:05
Case4.47,e,2010/11/9 20:06
Case4.47,h,2010/11/9 20:07
342,a,2010/11/9 20:03
342,c,2010/11/9 20:04
342,d,2010/11/9 20:05
342,e,2010/11/9 20:06
342,h,2010/11/9 20:07
Case6.49,a,2010/11/9 20:03
Case6.49,d,2010/11/9 20:04
Case6.49,c,2010/11/9 20:05
Case6.49,e,2010/11/9 20:06
Case6.49,g,2010/11/9 20:07
341,a,2010/11/9 20:03
341,c,2010/11/9 20:04
341,d,2010/11/9 20:05
341,e,2010/11/9 20:06
341,h,2010/11/9 20:07
Case6.48,a,2010/11/9 20:03
Case6.48,d,2010/11/9 20:04
Case6.48,c,2010/11/9 20:05
Case6.48,e,2010/11/9 20:06
Case6.48,g,2010/11/9 20:07
340,a,2010/11/9 20:03
340,c,2010/11/9 20:04
340,d,2010/11/9 20:05
340,e,2010/11/9 20:06
340,h,2010/11/9 20:07
Case6.47,a,2010/11/9 20:03
Case6.47,d,2010/11/9 20:04
Case6.47,c,2010/11/9 20:05
Case6.47,e,2010/11/9 20:06
Case6.47,g,2010/11/9 20:07
Case6.42,a,2010/11/9 20:03
Case6.42,d,2010/11/9 20:04
Case6.42,c,2010/11/9 20:05
Case6.42,e,2010/11/9 20:06
Case6.42,g,2010/11/9 20:07
Case6.41,a,2010/11/9 20:03
Case6.41,d,2010/11/9 20:04
Case6.41,c,2010/11/9 20:05
Case6.41,e,2010/11/9 20:06
Case6.41,g,2010/11/9 20:07
349,a,2010/11/9 20:03
349,c,2010/11/9 20:04
349,d,2010/11/9 20:05
349,e,2010/11/9 20:06
349,h,2010/11/9 20:07
Case6.40,a,2010/11/9 20:03
Case6.40,d,2010/11/9 20:04
Case6.40,c,2010/11/9 20:05
Case6.40,e,2010/11/9 20:06
Case6.40,g,2010/11/9 20:07
348,a,2010/11/9 20:03
348,c,2010/11/9 20:04
348,d,2010/11/9 20:05
348,e,2010/11/9 20:06
348,h,2010/11/9 20:07
347,a,2010/11/9 20:03
347,c,2010/11/9 20:04
347,d,2010/11/9 20:05
347,e,2010/11/9 20:06
347,h,2010/11/9 20:07
Case6.46,a,2010/11/9 20:03
Case6.46,d,2010/11/9 20:04
Case6.46,c,2010/11/9 20:05
Case6.46,e,2010/11/9 20:06
Case6.46,g,2010/11/9 20:07
346,a,2010/11/9 20:03
346,c,2010/11/9 20:04
346,d,2010/11/9 20:05
346,e,2010/11/9 20:06
346,h,2010/11/9 20:07
Case6.45,a,2010/11/9 20:03
Case6.45,d,2010/11/9 20:04
Case6.45,c,2010/11/9 20:05
Case6.45,e,2010/11/9 20:06
Case6.45,g,2010/11/9 20:07
345,a,2010/11/9 20:03
345,c,2010/11/9 20:04
345,d,2010/11/9 20:05
345,e,2010/11/9 20:06
345,h,2010/11/9 20:07
Case6.44,a,2010/11/9 20:03
Case6.44,d,2010/11/9 20:04
Case6.44,c,2010/11/9 20:05
Case6.44,e,2010/11/9 20:06
Case6.44,g,2010/11/9 20:07
344,a,2010/11/9 20:03
344,c,2010/11/9 20:04
344,d,2010/11/9 20:05
344,e,2010/11/9 20:06
344,h,2010/11/9 20:07
Case6.43,a,2010/11/9 20:03
Case6.43,d,2010/11/9 20:04
Case6.43,c,2010/11/9 20:05
Case6.43,e,2010/11/9 20:06
Case6.43,g,2010/11/9 20:07
343,a,2010/11/9 20:03
343,c,2010/11/9 20:04
343,d,2010/11/9 20:05
343,e,2010/11/9 20:06
343,h,2010/11/9 20:07
Case6.59,a,2010/11/9 20:03
Case6.59,d,2010/11/9 20:04
Case6.59,c,2010/11/9 20:05
Case6.59,e,2010/11/9 20:06
Case6.59,g,2010/11/9 20:07
351,a,2010/11/9 20:03
351,c,2010/11/9 20:04
351,d,2010/11/9 20:05
351,e,2010/11/9 20:06
351,h,2010/11/9 20:07
Case6.58,a,2010/11/9 20:03
Case6.58,d,2010/11/9 20:04
Case6.58,c,2010/11/9 20:05
Case6.58,e,2010/11/9 20:06
Case6.58,g,2010/11/9 20:07
350,a,2010/11/9 20:03
350,c,2010/11/9 20:04
350,d,2010/11/9 20:05
350,e,2010/11/9 20:06
350,h,2010/11/9 20:07
353,a,2010/11/9 20:03
353,c,2010/11/9 20:04
353,d,2010/11/9 20:05
353,e,2010/11/9 20:06
353,h,2010/11/9 20:07
352,a,2010/11/9 20:03
352,c,2010/11/9 20:04
352,d,2010/11/9 20:05
352,e,2010/11/9 20:06
352,h,2010/11/9 20:07
Case6.51,a,2010/11/9 20:03
Case6.51,d,2010/11/9 20:04
Case6.51,c,2010/11/9 20:05
Case6.51,e,2010/11/9 20:06
Case6.51,g,2010/11/9 20:07
359,a,2010/11/9 20:03
359,c,2010/11/9 20:04
359,d,2010/11/9 20:05
359,e,2010/11/9 20:06
359,h,2010/11/9 20:07
Case6.50,a,2010/11/9 20:03
Case6.50,d,2010/11/9 20:04
Case6.50,c,2010/11/9 20:05
Case6.50,e,2010/11/9 20:06
Case6.50,g,2010/11/9 20:07
358,a,2010/11/9 20:03
358,c,2010/11/9 20:04
358,d,2010/11/9 20:05
358,e,2010/11/9 20:06
358,h,2010/11/9 20:07
Case6.53,a,2010/11/9 20:03
Case6.53,d,2010/11/9 20:04
Case6.53,c,2010/11/9 20:05
Case6.53,e,2010/11/9 20:06
Case6.53,g,2010/11/9 20:07
Case6.52,a,2010/11/9 20:03
Case6.52,d,2010/11/9 20:04
Case6.52,c,2010/11/9 20:05
Case6.52,e,2010/11/9 20:06
Case6.52,g,2010/11/9 20:07
Case6.55,a,2010/11/9 20:03
Case6.55,d,2010/11/9 20:04
Case6.55,c,2010/11/9 20:05
Case6.55,e,2010/11/9 20:06
Case6.55,g,2010/11/9 20:07
355,a,2010/11/9 20:03
355,c,2010/11/9 20:04
355,d,2010/11/9 20:05
355,e,2010/11/9 20:06
355,h,2010/11/9 20:07
Case6.54,a,2010/11/9 20:03
Case6.54,d,2010/11/9 20:04
Case6.54,c,2010/11/9 20:05
Case6.54,e,2010/11/9 20:06
Case6.54,g,2010/11/9 20:07
354,a,2010/11/9 20:03
354,c,2010/11/9 20:04
354,d,2010/11/9 20:05
354,e,2010/11/9 20:06
354,h,2010/11/9 20:07
Case6.57,a,2010/11/9 20:03
Case6.57,d,2010/11/9 20:04
Case6.57,c,2010/11/9 20:05
Case6.57,e,2010/11/9 20:06
Case6.57,g,2010/11/9 20:07
357,a,2010/11/9 20:03
357,c,2010/11/9 20:04
357,d,2010/11/9 20:05
357,e,2010/11/9 20:06
357,h,2010/11/9 20:07
Case6.56,a,2010/11/9 20:03
Case6.56,d,2010/11/9 20:04
Case6.56,c,2010/11/9 20:05
Case6.56,e,2010/11/9 20:06
Case6.56,g,2010/11/9 20:07
356,a,2010/11/9 20:03
356,c,2010/11/9 20:04
356,d,2010/11/9 20:05
356,e,2010/11/9 20:06
356,h,2010/11/9 20:07
Case6.60,a,2010/11/9 20:03
Case6.60,d,2010/11/9 20:04
Case6.60,c,2010/11/9 20:05
Case6.60,e,2010/11/9 20:06
Case6.60,g,2010/11/9 20:07
Case6.29,a,2010/11/9 20:03
Case6.29,d,2010/11/9 20:04
Case6.29,c,2010/11/9 20:05
Case6.29,e,2010/11/9 20:06
Case6.29,g,2010/11/9 20:07
Case6.28,a,2010/11/9 20:03
Case6.28,d,2010/11/9 20:04
Case6.28,c,2010/11/9 20:05
Case6.28,e,2010/11/9 20:06
Case6.28,g,2010/11/9 20:07
320,a,2010/11/9 20:03
320,c,2010/11/9 20:04
320,d,2010/11/9 20:05
320,e,2010/11/9 20:06
320,h,2010/11/9 20:07
Case6.27,a,2010/11/9 20:03
Case6.27,d,2010/11/9 20:04
Case6.27,c,2010/11/9 20:05
Case6.27,e,2010/11/9 20:06
Case6.27,g,2010/11/9 20:07
Case6.26,a,2010/11/9 20:03
Case6.26,d,2010/11/9 20:04
Case6.26,c,2010/11/9 20:05
Case6.26,e,2010/11/9 20:06
Case6.26,g,2010/11/9 20:07
Case6.25,a,2010/11/9 20:03
Case6.25,d,2010/11/9 20:04
Case6.25,c,2010/11/9 20:05
Case6.25,e,2010/11/9 20:06
Case6.25,g,2010/11/9 20:07
Case6.24,a,2010/11/9 20:03
Case6.24,d,2010/11/9 20:04
Case6.24,c,2010/11/9 20:05
Case6.24,e,2010/11/9 20:06
Case6.24,g,2010/11/9 20:07
Case4.96,a,2010/11/9 20:03
Case4.96,b,2010/11/9 20:04
Case4.96,d,2010/11/9 20:05
Case4.96,e,2010/11/9 20:06
Case4.96,h,2010/11/9 20:07
324,a,2010/11/9 20:03
324,c,2010/11/9 20:04
324,d,2010/11/9 20:05
324,e,2010/11/9 20:06
324,h,2010/11/9 20:07
Case6.23,a,2010/11/9 20:03
Case6.23,d,2010/11/9 20:04
Case6.23,c,2010/11/9 20:05
Case6.23,e,2010/11/9 20:06
Case6.23,g,2010/11/9 20:07
Case4.97,a,2010/11/9 20:03
Case4.97,b,2010/11/9 20:04
Case4.97,d,2010/11/9 20:05
Case4.97,e,2010/11/9 20:06
Case4.97,h,2010/11/9 20:07
323,a,2010/11/9 20:03
323,c,2010/11/9 20:04
323,d,2010/11/9 20:05
323,e,2010/11/9 20:06
323,h,2010/11/9 20:07
Case6.22,a,2010/11/9 20:03
Case6.22,d,2010/11/9 20:04
Case6.22,c,2010/11/9 20:05
Case6.22,e,2010/11/9 20:06
Case6.22,g,2010/11/9 20:07
Case4.98,a,2010/11/9 20:03
Case4.98,b,2010/11/9 20:04
Case4.98,d,2010/11/9 20:05
Case4.98,e,2010/11/9 20:06
Case4.98,h,2010/11/9 20:07
322,a,2010/11/9 20:03
322,c,2010/11/9 20:04
322,d,2010/11/9 20:05
322,e,2010/11/9 20:06
322,h,2010/11/9 20:07
Case6.21,a,2010/11/9 20:03
Case6.21,d,2010/11/9 20:04
Case6.21,c,2010/11/9 20:05
Case6.21,e,2010/11/9 20:06
Case6.21,g,2010/11/9 20:07
Case4.99,a,2010/11/9 20:03
Case4.99,b,2010/11/9 20:04
Case4.99,d,2010/11/9 20:05
Case4.99,e,2010/11/9 20:06
Case4.99,h,2010/11/9 20:07
321,a,2010/11/9 20:03
321,c,2010/11/9 20:04
321,d,2010/11/9 20:05
321,e,2010/11/9 20:06
321,h,2010/11/9 20:07
Case6.20,a,2010/11/9 20:03
Case6.20,d,2010/11/9 20:04
Case6.20,c,2010/11/9 20:05
Case6.20,e,2010/11/9 20:06
Case6.20,g,2010/11/9 20:07
Case4.92,a,2010/11/9 20:03
Case4.92,b,2010/11/9 20:04
Case4.92,d,2010/11/9 20:05
Case4.92,e,2010/11/9 20:06
Case4.92,h,2010/11/9 20:07
328,a,2010/11/9 20:03
328,c,2010/11/9 20:04
328,d,2010/11/9 20:05
328,e,2010/11/9 20:06
328,h,2010/11/9 20:07
Case4.93,a,2010/11/9 20:03
Case4.93,b,2010/11/9 20:04
Case4.93,d,2010/11/9 20:05
Case4.93,e,2010/11/9 20:06
Case4.93,h,2010/11/9 20:07
327,a,2010/11/9 20:03
327,c,2010/11/9 20:04
327,d,2010/11/9 20:05
327,e,2010/11/9 20:06
327,h,2010/11/9 20:07
Case4.94,a,2010/11/9 20:03
Case4.94,b,2010/11/9 20:04
Case4.94,d,2010/11/9 20:05
Case4.94,e,2010/11/9 20:06
Case4.94,h,2010/11/9 20:07
326,a,2010/11/9 20:03
326,c,2010/11/9 20:04
326,d,2010/11/9 20:05
326,e,2010/11/9 20:06
326,h,2010/11/9 20:07
Case4.95,a,2010/11/9 20:03
Case4.95,b,2010/11/9 20:04
Case4.95,d,2010/11/9 20:05
Case4.95,e,2010/11/9 20:06
Case4.95,h,2010/11/9 20:07
325,a,2010/11/9 20:03
325,c,2010/11/9 20:04
325,d,2010/11/9 20:05
325,e,2010/11/9 20:06
325,h,2010/11/9 20:07
Case3.176,a,2010/11/9 20:03
Case3.176,d,2010/11/9 20:04
Case3.176,c,2010/11/9 20:05
Case3.176,e,2010/11/9 20:06
Case3.176,h,2010/11/9 20:07
329,a,2010/11/9 20:03
329,c,2010/11/9 20:04
329,d,2010/11/9 20:05
329,e,2010/11/9 20:06
329,h,2010/11/9 20:07
Case3.170,a,2010/11/9 20:03
Case3.170,d,2010/11/9 20:04
Case3.170,c,2010/11/9 20:05
Case3.170,e,2010/11/9 20:06
Case3.170,h,2010/11/9 20:07
Case3.171,a,2010/11/9 20:03
Case3.171,d,2010/11/9 20:04
Case3.171,c,2010/11/9 20:05
Case3.171,e,2010/11/9 20:06
Case3.171,h,2010/11/9 20:07
Case3.172,a,2010/11/9 20:03
Case3.172,d,2010/11/9 20:04
Case3.172,c,2010/11/9 20:05
Case3.172,e,2010/11/9 20:06
Case3.172,h,2010/11/9 20:07
Case3.173,a,2010/11/9 20:03
Case3.173,d,2010/11/9 20:04
Case3.173,c,2010/11/9 20:05
Case3.173,e,2010/11/9 20:06
Case3.173,h,2010/11/9 20:07
Case3.174,a,2010/11/9 20:03
Case3.174,d,2010/11/9 20:04
Case3.174,c,2010/11/9 20:05
Case3.174,e,2010/11/9 20:06
Case3.174,h,2010/11/9 20:07
Case3.175,a,2010/11/9 20:03
Case3.175,d,2010/11/9 20:04
Case3.175,c,2010/11/9 20:05
Case3.175,e,2010/11/9 20:06
Case3.175,h,2010/11/9 20:07
Case6.37,a,2010/11/9 20:03
Case6.37,d,2010/11/9 20:04
Case6.37,c,2010/11/9 20:05
Case6.37,e,2010/11/9 20:06
Case6.37,g,2010/11/9 20:07
Case6.36,a,2010/11/9 20:03
Case6.36,d,2010/11/9 20:04
Case6.36,c,2010/11/9 20:05
Case6.36,e,2010/11/9 20:06
Case6.36,g,2010/11/9 20:07
Case6.39,a,2010/11/9 20:03
Case6.39,d,2010/11/9 20:04
Case6.39,c,2010/11/9 20:05
Case6.39,e,2010/11/9 20:06
Case6.39,g,2010/11/9 20:07
Case4.89,a,2010/11/9 20:03
Case4.89,b,2010/11/9 20:04
Case4.89,d,2010/11/9 20:05
Case4.89,e,2010/11/9 20:06
Case4.89,h,2010/11/9 20:07
331,a,2010/11/9 20:03
331,c,2010/11/9 20:04
331,d,2010/11/9 20:05
331,e,2010/11/9 20:06
331,h,2010/11/9 20:07
Case6.38,a,2010/11/9 20:03
Case6.38,d,2010/11/9 20:04
Case6.38,c,2010/11/9 20:05
Case6.38,e,2010/11/9 20:06
Case6.38,g,2010/11/9 20:07
330,a,2010/11/9 20:03
330,c,2010/11/9 20:04
330,d,2010/11/9 20:05
330,e,2010/11/9 20:06
330,h,2010/11/9 20:07
Case6.33,a,2010/11/9 20:03
Case6.33,d,2010/11/9 20:04
Case6.33,c,2010/11/9 20:05
Case6.33,e,2010/11/9 20:06
Case6.33,g,2010/11/9 20:07
Case4.87,a,2010/11/9 20:03
Case4.87,b,2010/11/9 20:04
Case4.87,d,2010/11/9 20:05
Case4.87,e,2010/11/9 20:06
Case4.87,h,2010/11/9 20:07
333,a,2010/11/9 20:03
333,c,2010/11/9 20:04
333,d,2010/11/9 20:05
333,e,2010/11/9 20:06
333,h,2010/11/9 20:07
Case6.32,a,2010/11/9 20:03
Case6.32,d,2010/11/9 20:04
Case6.32,c,2010/11/9 20:05
Case6.32,e,2010/11/9 20:06
Case6.32,g,2010/11/9 20:07
Case4.88,a,2010/11/9 20:03
Case4.88,b,2010/11/9 20:04
Case4.88,d,2010/11/9 20:05
Case4.88,e,2010/11/9 20:06
Case4.88,h,2010/11/9 20:07
332,a,2010/11/9 20:03
332,c,2010/11/9 20:04
332,d,2010/11/9 20:05
332,e,2010/11/9 20:06
332,h,2010/11/9 20:07
Case6.35,a,2010/11/9 20:03
Case6.35,d,2010/11/9 20:04
Case6.35,c,2010/11/9 20:05
Case6.35,e,2010/11/9 20:06
Case6.35,g,2010/11/9 20:07
Case4.85,a,2010/11/9 20:03
Case4.85,b,2010/11/9 20:04
Case4.85,d,2010/11/9 20:05
Case4.85,e,2010/11/9 20:06
Case4.85,h,2010/11/9 20:07
335,a,2010/11/9 20:03
335,c,2010/11/9 20:04
335,d,2010/11/9 20:05
335,e,2010/11/9 20:06
335,h,2010/11/9 20:07
Case6.34,a,2010/11/9 20:03
Case6.34,d,2010/11/9 20:04
Case6.34,c,2010/11/9 20:05
Case6.34,e,2010/11/9 20:06
Case6.34,g,2010/11/9 20:07
Case4.86,a,2010/11/9 20:03
Case4.86,b,2010/11/9 20:04
Case4.86,d,2010/11/9 20:05
Case4.86,e,2010/11/9 20:06
Case4.86,h,2010/11/9 20:07
334,a,2010/11/9 20:03
